,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
0,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,y795***,5,23.01.13.,"벌꿀종류: 야생화 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장도 너무 예쁘고 꿀도 먹기 편하게 잘 들어있네요! 간단한 명절선물로 좋은것같아요
1,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,ssj9***,5,23.01.14.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,^^..와우~~복주머니엄청이뻐요..색깔별로챙겨주셔서~감솨..비싼것은아니지만~설날선물로 짱!이네요..비가와서날씨는흐리지만~받자마자기분이좋아지네요..사업번창~하세요..
2,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,free********,5,23.01.13.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,지난해 구매후반응이 좋아 또 추가구매했답니다.복주머니도 고급스럽고 배송도 빨라 만족합니다
3,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,free********,5,23.02.14.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기지인들 선물로 탁월했답니다!
4,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,best*********,5,23.01.28.,"벌꿀종류: 페파민트 / 쇼핑백: 쇼핑백
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,포장이 꼼꼼하고 스티커로 구분할 수 있어서 좋았어요 ~~
5,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,best*********,5,23.01.28.,"벌꿀종류: 야생화 / 쇼핑백: 쇼핑백
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,복주머니가 예뻐서 선물용으로 좋았어요 ~~^^
6,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,dlgm*******,5,23.01.24.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매 했는데 늦은 시간에도 친절하게 안내해주시고, 상품도 잘 받았습니다!"
7,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,ifyu***,5,23.01.27.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아쥬아쥬만족스러웡요 번창하세용 ㅎㅎㅎ
8,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,zxui****,5,23.01.22.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리그냥그래요,복주머니 너므 이뻐요
9,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,zxui****,5,23.01.22.,"벌꿀종류: 야생화 / 쇼핑백: 쇼핑백
",유통기한꽤 남았어요포장적당해요편리그냥그래요,아카시아꿀이 있었으면 좋겟ㅇ요
10,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,euge******,5,22.04.06.,"벌꿀: 아카시아 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기선물로 아주 좋아요
11,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,w_wi***,5,22.02.09.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 구입했어요. 유통기한은 24년까지라 넉넉합니다. 생각보다 크고 복주머니 퀄리티도 좋았습니다. 실물로보니 무늬도 더 예쁘네요
12,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,az****,5,22.01.25.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"회사 상사분께 설 선물로 드리려고 주문했어요
적당한 가격대에 실용성과 건강까지 챙기는 선물이라 아주 좋네요
복주머니도 넘나 고급스럽고 귀여운 것"
13,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,seri***,5,22.03.02.,"벌꿀: 야생화 / 컬러: 핑크 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리편리해요,"한달사용기설선물용으로 구입했는데 받으신 분들 만족도도 높고,
꿀 다 먹은 뒤에도 복주머니 잘 쓰시더라구요.
기분 좋은 선물이 되었습니다"
14,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,mj51******,5,22.01.26.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,주변에 부담없이 센스있고 이쁘고 칭찬받을 선물입니다 재구매의사 100%
15,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,free********,5,22.02.26.,"벌꿀: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기제품보다 복주머니가 더 맘에 들어~ 삼실에서 방향제 넣어 매일 봅니다
16,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,rain*****,5,22.01.29.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,감사합니다. 빠르게 배송해주신 덕분에 잘 선물했습니다. 새해 복 많이 받으세요.
17,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,jasm******,5,22.01.23.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,다양하게 보내주셔서 선물하기 좋아요~ 꿀이 레몬밖에 없어서 좀 아쉬웠지만 너무 맘에들어요^^
18,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,leej*****,5,22.02.18.,"벌꿀: 아카시아 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기복주머니 포장이 고급스러워요
19,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,vnfm*******,5,21.12.30.,"벌꿀: 아카시아 / 컬러: 화이트 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리편리해요,주문배송이지만 빠른 배송 잘 도착하였습니다. 여러개 시켰는데 무늬가 달라 문의드렸고 빠르고 최대한 제 편의를 봐주시려고 노력해주셔서 감사합니다. 선물 잘 드리도록 하겠습니다.
20,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,olle****,5,22.01.18.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장적당해요편리편리해요,아 그런데 다 같은 색으로 주셔서 실망했어요ㅠㅠ
21,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,vnfm*******,5,21.12.30.,"벌꿀: 레몬꿀 / 컬러: 그레이 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"보자기 질이 정말 좋습니다
어른들께 드릴 선물인데
제가 더 만족스럽네요
꿀이 어떤맛일지 궁금하지만!!! 꿀맛이겠지요!!!"
22,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,88ko******,5,22.01.27.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"복주머니 색깔도 곱고 생각보다 더 깜찍하니 예뻐요:)
선물용이라 맛은 못 봤네요ㅎㅎ"
23,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,vnfm*******,5,21.12.30.,"벌꿀: 아카시아 / 컬러: 핑크 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리편리해요,양옆에 이음 보자기를 주문하실 분들은 핑크 네이비 선택하심 좋을 것 같아요. 흰색이 예뻤는데 달라져서 좀 아쉬운데 더이상 제작 안된다고 합니다 참고하세요
24,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,ny****,5,22.02.05.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,선물용으로 너무 좋아요
25,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,bin5***,5,22.01.31.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,귀엽네용 ㅎㅎ 잘삿어요
26,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,kyee****,5,22.01.26.,"벌꿀종류: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한꽤 남았어요포장적당해요편리편리해요,배송이 빠르게 오고 문의도 바로답장해주셔서 너무 좋았어요~!
27,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,heal******,5,22.01.27.,"벌꿀종류: 레몬꿀 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,설전에잘왔어요 너무좋네요 ^^
28,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,dear*******,5,21.12.20.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,복주머니가 정말 고급스러워요. 주변 어른들께 드릴 연말 선물로 구입했는데 만족스러워요
29,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,suns*******,5,21.12.17.,"벌꿀: 아카시아 / 컬러: 핑크
",유통기한꽤 남았어요포장적당해요편리편리해요,"복주머니가 너무 예뻐서 구매했어요
복주머니 안에 스틱 꿀이 다 낱개로 들어있네요 ㅠ
후기사진 보니까 비닐팩에 15개가 들어있던데 ㅜ
그거 빼고는 다 좋았어요~!"
30,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,nao9***,5,21.12.29.,"벌꿀: 아카시아 / 컬러: 네이비 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장적당해요편리편리해요,꿀은 아직 안 먹어봤는데 선물용ㅇ라 예뻐서 조아요
31,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,leej*****,5,22.01.21.,"벌꿀: 아카시아 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장도 고급스럽고 꿀도 맛있어요
32,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,hoia******,5,21.12.14.,"벌꿀: 아카시아 / 컬러: 피치핑크
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"복주머니 고급스럽고 선물용으로 좋아요
꿀은 사진상으로 위가 아카시아꿀이고 아래가 야생화꿀이에요 ☺️"
33,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,free********,5,22.01.18.,"벌꿀: 레몬꿀 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아직 오픈하진 않았지만 배송 빠르고 기대됩니다
34,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,nao9***,5,21.12.29.,"벌꿀: 아카시아 / 컬러: 핑크 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리편리해요,포장 복주머니 너무 예뻐요
35,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,lovi*******,5,22.01.20.,"벌꿀: 야생화 / 쇼핑백: 쇼핑백
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용으로 구입했습니다, 잘받았어요~"
36,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,lovi*******,5,22.01.20.,"벌꿀: 야생화 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용으로 구입했습니다, 잘받았어요~"
37,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,0709*****,5,22.01.15.,"벌꿀: 레몬꿀 / 컬러: 그레이 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물하기 좋아요. 고급져요
38,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,nao9***,5,21.12.29.,"벌꿀: 아카시아 / 컬러: 화이트 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요,이게 제일 예뻐요!!!
39,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,dest*******,5,21.12.17.,"벌꿀: 아카시아 / 컬러: 그레이
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 예뻐요! 선물하기에 좋을거같습ㄷ니당
40,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,0709*****,5,22.01.15.,"벌꿀: 아카시아 / 컬러: 화이트 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물하기 딱 좋아요
41,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,suns*******,5,21.12.17.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한꽤 남았어요포장적당해요편리편리해요,"복주머니가 넘 예뻐서 구매했어요
선물하려구요"
42,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,seri***,5,22.01.04.,"벌꿀: 야생화 / 컬러: 핑크 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"간편하게 먹기 좋고, 포장도 새해 선물로 좋았어요"
43,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,aran****,5,22.01.05.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 맛있어요 너무 이쁩니다
44,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,nara*****,5,21.12.20.,"벌꿀: 아카시아 / 컬러: 그레이
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"포장도 넘 예쁘고 크기도 생각보다 크더라고요 ~
선물하기 넘 좋을 것 같아요 !
배송도 이틀만에 오고 만족입니다 ㅎ"
45,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,haha******,5,21.12.10.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 구매했어요! 넘 귀여워용
46,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,from*****,5,21.12.27.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"선물용으로 구매했는데 복조리가 넘 이쁘구 귀여워서 맘에들었네용~~
소소하게 선물드리기 좋아요"
47,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,wlsi***,5,21.12.17.,"벌꿀: 아카시아 / 컬러: 피치핑크
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,회색이랑 분홍색구매했는데 둘다 이쁘고 사이즈도 생각보다 많이작지는 않아서 좋아요 봉투도 같이 판매하시면 더 좋을듯해요!
48,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,hoia******,5,21.12.14.,"벌꿀: 야생화 / 컬러: 그레이
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹어보고싶지만 선물용이라 못먹어보는게 아쉽네요ㅠㅠ
49,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,wlsi***,5,21.12.17.,"벌꿀: 아카시아 / 컬러: 그레이
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,신년인사때 드리려고 구매했어요 복주머니 생각보다 더 고급스러워보이고 가격도 적당해서 딱입니다!
50,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,haha******,5,21.12.10.,"벌꿀: 아카시아 / 컬러: 피치핑크
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용이여~~!! 감사합니다^^
51,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,aran****,5,22.01.05.,"벌꿀: 아카시아 / 컬러: 피치핑크
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 이뻐요 간편해요
52,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,b009***,5,21.12.10.,"벌꿀: 아카시아 / 컬러: 화이트
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,이쁘고 간편해서 좋아요
53,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,kell*******,5,21.12.30.,"벌꿀: 아카시아 / 컬러: 그레이 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장적당해요편리편리해요,연말연시 선물로 좋았어요
54,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,10****,5,21.12.25.,"벌꿀: 아카시아 / 컬러: 그레이 / 쇼핑백: 선택안함
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,선물용으로 좋네요 실물이 더 이뻐요
55,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,10****,5,21.12.25.,"벌꿀: 아카시아 / 컬러: 화이트 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 기분 내기 좋은 상품입니다.
56,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,ve****,5,21.12.25.,"벌꿀: 아카시아 / 컬러: 그레이 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로짛아여!ㅎ
57,외국인 친구선물 좋은 박덕근 스틱 벌꿀 복주머니 선물포장 허니스틱 [원산지:국산(경상북도 예천군)],"20,000",5.0,ve****,5,21.12.21.,"벌꿀: 아카시아 / 컬러: 화이트 / 쇼핑백: 선택안함
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장예쁘고조0아요♥
0,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,loll********,5,23.08.11.,"네이처멘션 천연 벌꿀 스틱: 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"달달한 천연벌꿀스틱 꾸준히 먹으니
면역력이 향상되서인지 몸이 튼튼하네요. 맛두
좋고 휴대도 간편한 벌꿀스틱 알게되어 넘넘
행복합니다ㅎㅎ 곧 또 추가주문각입니다 👍👍💕💕💕💕💕"
1,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,xpel********,5,23.08.13.,"아래 꿀 옵션 숫자 단위는 박스입니다: 아카시아꿀단품
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,진짜 달달해서 넘 맛있어요 포장패키지도 잘 되어 있고 주변사람들한테 선물해주고 싶네요 😍
2,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,jj****,5,23.07.14.,"네이처멘션 천연 벌꿀 스틱: 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"요즘 꿀라떼 많이 사먹었는데..좀 검증되고 건강하게먹고싶어서 회사에서 먹을 스틱으로된 꿀 찾아봤는데 100%천연벌꿀이고 ,식품안전관리 인증을 받아서 믿을만해서 구매해봤네요.먹어보니 역시 맛이좋아요ㅎㅎ 건강한 라떼 먹는다 생각하니 기분도 좋아져요. 강추합니다."
3,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,gogh****,5,23.08.10.,"네이처멘션 천연 벌꿀 스틱: 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"캠핑을 자주 다니고
브런치를 좋아해서 진짜 편해요.

야외 활동 많이 하시고 요리 좋아하시는 분들은
하나씩 가지고 다니면서 활용하면 진짜 편해요"
4,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,mina*****,5,23.08.01.,"네이처멘션 천연 벌꿀 스틱: 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아카시아 향이 강하게 나는 꿀이였어요!! 바나나 갈아먹을 때 달달하게 먹을 수 있고 간편해서 숟가락 설거지 안 해서 좋아요! 편하더라구요
5,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,l-ju*****,5,23.07.19.,"네이처멘션 천연 벌꿀 스틱: 맛별2스틱(총10스틱)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한 포씩 들어있어서 회사에서 그릭요거트에 같이 먹으면 너무 맛있어요! 휴대하기 좋고 다들 그릭요거트에 꼭 같이 드셔보세요 존맛탱~
6,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,wjdt*******,5,23.06.11.,"네이처멘션 천연 벌꿀 10스틱(1박스): 리치꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀에서 익숙한 달큰한 꿀내음이 나며, 코 끝에 꽃향과 과일향이 살짝 납니다. 너무 고급스러운 향이라~
저는 함께 근무하는 직장동료에게도 한포 나눠 줬어요. 평소 위가 좋지 않아 아침에 한포씩 꿀 섭취하면서 효과 봤는데 네이쳐멘션 쳔연꿀로 건강 챙기겠습니다. 직장에 근무하며 간식으로 커피와 사탕 빵과 과자를 주로 먹었는데 이제부터는 네이쳐멘션 꿀! 간식으로 먹으려구요~ 당떨어질때는 꿀만큼 좋은게 없잖아요. 왠지 모르게 제 몸이 건강해지는 느낌에 좋은 습관 오래 몸에 남도록 오늘부터 실천해 봅니다. 다방면으로 건강에 너무 좋은 꿀! 비타민과 황산화 노화방지 효능까지 있다니~ 추천드려요."
7,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,06su*****,5,23.07.22.,"네이처멘션 천연 벌꿀 10스틱(1박스): 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기고르곤졸라 피자에 뿌려먹어도 맛있어요!! 다양하게 사용할 수 있어서 편리합니다 한포씩 되어있어서 들고다니기도 간편하고 좋아요!
8,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,dlal******,5,23.07.15.,"네이처멘션 천연 벌꿀 스틱: 아카시아꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"먹기도 편하고 개별 포장되어있어서 너무 좋아요!!!가방에 하나씩 넣고 다니면서 먹기도 좋고
꿀맛도 짱짱이네요><"
9,꿀스틱 아카시아 천연 벌꿀 휴대용 허니스틱 답례품 베트남 꿀 [원산지:베트남산(NATUREMENTION)]오늘출발무료교환반품,"42,000",5.0,shok*****,5,23.08.10.,"네이처멘션 천연 벌꿀 10스틱(1박스): 용안꽃밀원1박스10스틱
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기저도 먹고 강아지도 먹고 아주 좋았어요
